project_id,template,n_truth,n_parsed,n_resolved,tp,fp,fn,cost_ok,loading_abs_err
Q15-0515,A,4,4,4,4,0,0,True,0.0
Q15-0559,A,1,2,1,1,0,0,True,0.0
Q16-0566,A,1,1,1,1,0,0,True,0.0
Q16-0571,C,0,0,0,0,0,0,True,0.0
Q16-0605,C,0,0,0,0,0,0,True,0.0
Q16-0627,A,9,9,9,9,0,0,True,0.0
Q16-0665,A,3,3,3,3,0,0,True,0.0
Q16-0669,A,0,0,0,0,0,0,True,0.0
Q16-0673,A,0,0,0,0,0,0,True,0.0
Q16-0688,C,20,20,20,20,0,0,True,0.0
Q16-0689,A,4,5,4,4,0,0,True,0.0
Q16-0690,C,3,3,3,3,0,0,True,0.0
Q15-0527,A,16,16,16,16,0,0,True,0.0
Q16-0594,B,0,0,0,0,0,0,True,0.0
Q16-0601,C,1,2,1,1,0,0,True,0.0
Q16-0607,A,18,18,18,18,0,0,True,0.0
Q16-0612,B,25,25,25,25,0,0,True,0.0
Q16-0628,C,25,25,25,25,0,0,True,0.0
Q16-0662,C,0,0,0,0,0,0,True,0.0
Q16-0675,A,2,2,2,2,0,0,True,0.0
Q16-0705,C,2,2,2,2,0,0,True,0.0
Q16-0709,B,42,42,42,42,0,0,True,0.0
Q15-0521,B,11,11,11,11,0,0,True,0.0
Q15-0528,C,5,5,5,5,0,0,True,0.0
Q15-0532,A,5,5,5,5,0,0,True,0.0
Q15-0540,A,4,4,4,4,0,0,True,0.0
Q16-0561,A,0,0,0,0,0,0,True,0.0
Q16-0573,C,4,4,4,4,0,0,True,0.0
Q16-0619,A,2,2,2,2,0,0,True,0.0
Q16-0634,C,15,17,15,14,1,1,True,0.0
Q16-0636,A,13,14,13,13,0,0,True,0.0
Q16-0640,A,6,8,6,6,0,0,True,0.0
Q16-0648,C,25,25,25,25,0,0,True,0.0
Q16-0672,C,1,1,1,1,0,0,True,0.0
Q16-0682,A,8,8,8,8,0,0,True,0.0
Q16-0698,C,8,8,8,8,0,0,True,0.0
Q16-0713,C,0,0,0,0,0,0,True,0.0
Q16-0714,C,29,34,29,29,0,0,True,0.0
Q15-0533,C,4,4,4,4,0,0,True,0.0
Q15-0538,A,9,9,9,9,0,0,True,0.0
Q15-0549,A,3,3,3,3,0,0,True,0.0
Q15-0552,B,5,5,5,5,0,0,True,0.0
Q16-0579,C,4,4,4,4,0,0,True,0.0
Q16-0581,B,11,12,11,11,0,0,True,0.0
Q16-0603,A,0,0,0,0,0,0,True,0.0
Q16-0608,A,1,1,1,1,0,0,True,0.0
Q16-0678,B,0,0,0,0,0,0,True,0.0
Q16-0717,A,0,0,0,0,0,0,True,0.0
Q17-0747,A,0,0,0,0,0,0,True,0.0
Q15-0553,C,1,1,1,1,0,0,True,0.0
Q16-0563,A,25,25,25,25,0,0,True,0.0
Q16-0599,A,5,5,5,5,0,0,True,0.0
Q16-0604,A,0,0,0,0,0,0,True,0.0
Q16-0623,A,2,2,2,2,0,0,True,0.0
Q16-0626,A,0,0,0,0,0,0,True,0.0
Q16-0635,A,17,17,17,17,0,0,True,0.0
Q16-0642,C,8,8,8,8,0,0,True,0.0
Q16-0694,C,13,13,13,13,0,0,True,0.0
Q16-0696,A,0,0,0,0,0,0,True,0.0
Q17-0725,C,3,3,3,3,0,0,True,0.0
Q17-0732,A,2,2,2,2,0,0,True,0.0
Q17-0769,C,0,0,0,0,0,0,True,0.0
Q16-0583,A,0,0,0,0,0,0,True,0.0
Q16-0606,A,0,0,0,0,0,0,True,0.0
Q16-0609,A,25,25,25,25,0,0,True,0.0
Q16-0617,A,7,7,7,7,0,0,True,0.0
Q16-0652,A,0,0,0,0,0,0,True,0.0
Q16-0661,B,27,27,27,27,0,0,True,0.0
Q16-0674,A,18,18,18,18,0,0,True,0.0
Q16-0695,A,25,25,25,25,0,0,True,0.0
Q16-0700,C,19,23,19,19,0,0,True,0.0
Q17-0741,B,15,15,15,15,0,0,True,0.0
Q16-0591,A,7,7,7,7,0,0,True,0.0
Q16-0595,A,14,14,14,14,0,0,True,0.0
Q16-0641,A,19,19,19,19,0,0,True,0.0
Q16-0643,A,23,25,23,23,0,0,True,0.0
Q16-0666,C,0,0,0,0,0,0,True,0.0
Q16-0671,C,1,1,1,1,0,0,True,0.0
Q16-0680,C,2,2,2,2,0,0,True,0.0
Q16-0681,A,10,14,10,10,0,0,True,0.0
Q16-0703,C,12,12,12,12,0,0,True,0.0
Q16-0704,A,0,0,0,0,0,0,True,0.0
Q17-0748,A,9,10,9,9,0,0,True,0.0
Q16-0596,C,11,11,11,11,0,0,True,0.0
Q16-0655,A,24,25,24,24,0,0,True,0.0
Q16-0657,A,14,14,14,14,0,0,True,0.0
Q16-0663,A,5,5,5,5,0,0,True,0.0
Q16-0693,A,5,5,5,5,0,0,True,0.0
Q16-0701,C,1,1,1,1,0,0,True,0.0
Q16-0711,A,22,22,22,22,0,0,True,0.0
Q17-0760,A,3,3,3,3,0,0,True,0.0
Q17-0767,A,8,8,8,8,0,0,True,0.0
Q17-0787,C,25,25,25,25,0,0,True,0.0
Q16-0622,A,5,5,5,5,0,0,True,0.0
Q16-0624,A,21,22,21,21,0,0,True,0.0
Q16-0625,A,32,32,32,32,0,0,True,0.0
Q16-0633,B,25,25,25,25,0,0,True,0.0
Q16-0649,A,4,4,4,4,0,0,True,0.0
Q16-0683,A,2,2,2,2,0,0,True,0.0
Q17-0778,A,2,2,2,2,0,0,True,0.0
Q17-0794,A,19,19,19,19,0,0,True,0.0
Q17-0798,C,25,25,25,25,0,0,True,0.0
Q17-0808,A,48,48,48,48,0,0,True,0.0
Q16-0613,A,0,0,0,0,0,0,True,0.0
Q16-0618,A,25,25,25,25,0,0,True,0.0
Q16-0685,C,21,21,21,21,0,0,True,0.0
Q16-0718,A,0,0,0,0,0,0,True,0.0
Q17-0756,A,8,8,8,8,0,0,True,0.0
Q17-0801,A,0,0,0,0,0,0,True,0.0
Q17-0807,C,0,0,0,0,0,0,True,0.0
Q17-0838,A,25,25,24,24,0,1,True,0.0
Q16-0620,C,15,15,15,15,0,0,True,0.0
Q16-0637,C,1,1,1,1,0,0,True,0.0
Q16-0639,A,0,0,0,0,0,0,True,0.0
Q16-0653,A,4,4,4,4,0,0,True,0.0
Q16-0654,A,25,25,25,25,0,0,True,0.0
Q17-0729,A,17,17,17,17,0,0,True,0.0
Q17-0740,A,8,8,8,8,0,0,True,0.0
Q17-0749,B,25,25,25,25,0,0,True,0.0
Q17-0773,C,6,6,6,6,0,0,True,0.0
Q17-0791,C,25,25,25,25,0,0,True,0.0
Q17-0820,A,25,25,25,25,0,0,True,0.0
Q17-0843,A,8,8,8,8,0,0,True,0.0
Q17-0846,C,0,0,0,0,0,0,True,0.0
Q17-0849,A,24,24,24,24,0,0,True,0.0
Q16-0644,A,16,16,16,16,0,0,True,0.0
Q16-0647,A,0,0,0,0,0,0,True,0.0
Q16-0659,C,7,7,7,7,0,0,True,0.0
Q16-0670,B,4,4,4,4,0,0,True,0.0
Q16-0687,B,0,0,0,0,0,0,True,0.0
Q16-0712,C,1,1,1,1,0,0,True,0.0
Q17-0734,A,0,0,0,0,0,0,True,0.0
Q17-0753,A,1,1,1,1,0,0,True,0.0
Q17-0763,C,3,3,3,3,0,0,True,0.0
Q17-0776,A,0,0,0,0,0,0,True,0.0
Q17-0803,C,13,13,13,13,0,0,True,0.0
Q17-0817,A,0,0,0,0,0,0,True,0.0
Q17-0821,C,15,15,15,14,1,1,True,0.0
Q17-0825,A,5,5,4,4,0,1,True,0.0
Q17-0857,A,1,1,1,1,0,0,True,0.0
Q17-0872,A,5,5,5,5,0,0,True,0.0
Q16-0684,C,19,19,19,19,0,0,True,0.0
Q16-0686,A,0,0,0,0,0,0,True,0.0
Q16-0699,A,16,16,16,16,0,0,True,0.0
Q16-0702,B,19,19,19,19,0,0,True,0.0
Q16-0710,A,1,1,1,1,0,0,True,0.0
Q16-0716,C,0,0,0,0,0,0,True,0.0
Q16-0719,B,5,5,5,5,0,0,True,0.0
Q17-0733,A,2,2,2,2,0,0,True,0.0
Q17-0735,A,8,8,8,8,0,0,True,0.0
Q17-0759,C,12,12,12,12,0,0,True,0.0
Q17-0770,A,3,3,3,3,0,0,True,0.0
Q17-0774,A,8,8,8,8,0,0,True,0.0
Q17-0783,B,12,14,12,12,0,0,True,0.0
Q17-0806,A,25,25,25,25,0,0,True,0.0
Q17-0829,B,1,1,1,1,0,0,True,0.0
Q17-0856,C,8,8,8,8,0,0,True,0.0
Q17-0864,A,17,17,17,17,0,0,True,0.0
Q17-0869,C,18,18,18,18,0,0,True,0.0
Q17-0883,B,0,0,0,0,0,0,True,0.0
Q17-0890,B,24,24,24,24,0,0,True,0.0
Q16-0677,A,0,0,0,0,0,0,True,0.0
Q16-0706,A,5,5,5,5,0,0,True,0.0
Q16-0707,A,1,2,1,1,0,0,True,0.0
Q17-0743,A,8,8,8,8,0,0,True,0.0
Q17-0762,C,0,0,0,0,0,0,True,0.0
Q17-0766,C,6,7,6,6,0,0,True,0.0
Q17-0799,C,38,38,38,38,0,0,True,0.0
Q17-0805,A,3,3,3,3,0,0,True,0.0
Q17-0879,C,6,6,6,6,0,0,True,0.0
Q17-0893,B,15,15,15,15,0,0,True,0.0
Q17-0900,B,19,19,19,19,0,0,True,0.0
Q16-0692,C,10,11,10,10,0,0,True,0.0
Q16-0715,C,1,1,1,1,0,0,True,0.0
Q17-0742,C,1,1,1,1,0,0,True,0.0
Q17-0755,C,4,4,4,4,0,0,True,0.0
Q17-0757,A,5,5,5,5,0,0,True,0.0
Q17-0772,A,15,15,15,15,0,0,True,0.0
Q17-0781,B,1,1,1,1,0,0,True,0.0
Q17-0784,C,3,3,3,3,0,0,True,0.0
Q17-0792,A,25,25,25,25,0,0,True,0.0
Q17-0812,A,18,18,18,18,0,0,True,0.0
Q17-0826,A,5,5,5,5,0,0,True,0.0
Q17-0837,A,2,2,2,2,0,0,True,0.0
Q17-0840,C,9,9,9,9,0,0,True,0.0
Q17-0845,C,4,4,4,4,0,0,True,0.0
Q17-0850,B,9,9,9,9,0,0,True,0.0
Q17-0866,C,2,2,2,2,0,0,True,0.0
Q18-0918,A,6,6,6,6,0,0,True,0.0
Q16-0708,A,13,13,13,13,0,0,True,0.0
Q17-0728,A,0,0,0,0,0,0,True,0.0
Q17-0750,A,10,10,10,10,0,0,True,0.0
Q17-0751,C,0,0,0,0,0,0,True,0.0
Q17-0754,C,0,0,0,0,0,0,True,0.0
Q17-0758,A,10,10,10,10,0,0,True,0.0
Q17-0844,A,21,22,20,20,0,1,True,0.0
Q17-0860,A,0,0,0,0,0,0,True,0.0
Q17-0873,B,4,4,4,4,0,0,True,0.0
Q18-0923,C,13,13,13,13,0,0,True,0.0
Q17-0796,A,9,9,9,9,0,0,True,0.0
Q17-0822,B,0,0,0,0,0,0,True,0.0
Q17-0823,A,0,0,0,0,0,0,True,0.0
Q17-0830,A,0,0,0,0,0,0,True,0.0
Q17-0834,C,1,1,1,1,0,0,True,0.0
Q17-0835,A,4,4,4,4,0,0,True,0.0
Q17-0836,C,0,0,0,0,0,0,True,0.0
Q17-0882,A,0,0,0,0,0,0,True,0.0
Q17-0910,A,25,25,25,25,0,0,True,0.0
Q18-0963,C,0,0,0,0,0,0,True,0.0
Q18-0966,B,14,14,14,14,0,0,True,0.0
Q17-0726,A,2,2,2,2,0,0,True,0.0
Q17-0738,A,2,2,2,2,0,0,True,0.0
Q17-0739,A,8,8,8,8,0,0,True,0.0
Q17-0761,A,0,0,0,0,0,0,True,0.0
Q17-0815,C,37,37,37,37,0,0,True,0.0
Q17-0848,B,25,25,25,25,0,0,True,0.0
Q17-0851,A,0,0,0,0,0,0,True,0.0
Q17-0868,C,2,2,2,2,0,0,True,0.0
Q17-0886,A,1,1,1,1,0,0,True,0.0
Q17-0737,A,25,25,25,25,0,0,True,0.0
Q17-0744,A,1,1,1,1,0,0,True,0.0
Q17-0745,A,7,7,7,7,0,0,True,0.0
Q17-0746,B,5,5,5,5,0,0,True,0.0
Q17-0816,B,2,3,2,2,0,0,True,0.0
Q17-0827,A,1,1,1,1,0,0,True,0.0
Q17-0853,A,13,13,13,13,0,0,True,0.0
Q17-0863,A,10,10,10,10,0,0,True,0.0
Q17-0876,C,25,25,25,25,0,0,True,0.0
Q17-0888,A,1,1,1,1,0,0,True,0.0
Q18-0916,A,25,25,25,25,0,0,True,0.0
Q18-0930,A,4,4,4,4,0,0,True,0.0
Q18-0936,A,5,5,5,5,0,0,True,0.0
Q18-0960,A,3,3,3,3,0,0,True,0.0
Q18-1000,A,25,25,25,25,0,0,True,0.0
Q17-0765,C,6,6,6,6,0,0,True,0.0
Q17-0768,B,8,8,8,8,0,0,True,0.0
Q17-0790,C,2,2,2,2,0,0,True,0.0
Q17-0795,B,13,13,13,13,0,0,True,0.0
Q17-0797,A,0,0,0,0,0,0,True,0.0
Q17-0814,C,2,2,2,2,0,0,True,0.0
Q17-0828,A,50,50,50,50,0,0,True,0.0
Q17-0847,A,5,5,5,5,0,0,True,0.0
Q17-0859,B,1,1,1,1,0,0,True,0.0
Q17-0875,A,7,7,7,7,0,0,True,0.0
Q17-0889,B,25,25,25,25,0,0,True,0.0
Q18-0926,C,6,6,6,6,0,0,True,0.0
Q18-0927,C,16,16,16,16,0,0,True,0.0
Q18-0935,A,12,12,11,11,0,1,True,0.0
Q18-0937,A,22,25,22,22,0,0,True,0.0
Q18-0970,A,25,25,25,25,0,0,True,0.0
Q18-0979,A,25,25,25,25,0,0,True,0.0
Q18-0983,C,25,25,25,25,0,0,True,0.0
Q17-0771,A,39,41,39,39,0,0,True,0.0
Q17-0780,C,0,0,0,0,0,0,True,0.0
Q17-0782,A,25,25,25,25,0,0,True,0.0
Q17-0789,C,25,25,25,25,0,0,True,0.0
Q17-0831,A,7,7,7,7,0,0,True,0.0
Q17-0858,C,0,0,0,0,0,0,True,0.0
Q17-0867,C,18,18,18,18,0,0,True,0.0
Q17-0878,A,2,2,2,2,0,0,True,0.0
Q17-0881,B,1,1,1,1,0,0,True,0.0
Q17-0885,A,0,0,0,0,0,0,True,0.0
Q17-0902,A,15,15,15,15,0,0,True,0.0
Q18-0933,C,18,18,18,18,0,0,True,0.0
Q18-0940,B,15,15,15,15,0,0,True,0.0
Q18-0976,A,19,19,19,19,0,0,True,0.0
Q18-0980,A,17,17,17,17,0,0,True,0.0
Q18-0995,C,25,25,25,25,0,0,True,0.0
Q18-1001,A,10,12,10,10,0,0,True,0.0
Q18-1020,C,25,25,25,25,0,0,True,0.0
Q17-0785,A,25,25,25,25,0,0,True,0.0
Q17-0793,A,25,25,25,25,0,0,True,0.0
Q17-0810,A,17,17,17,17,0,0,True,0.0
Q17-0855,A,0,0,0,0,0,0,True,0.0
Q17-0884,A,8,8,8,8,0,0,True,0.0
Q17-0898,A,25,25,25,25,0,0,True,0.0
Q18-0929,A,2,2,2,2,0,0,True,0.0
Q18-0932,C,31,31,31,31,0,0,True,0.0
Q18-0973,C,12,12,12,12,0,0,True,0.0
Q18-0987,A,1,1,1,1,0,0,True,0.0
Q18-1017,A,15,15,15,15,0,0,True,0.0
Q18-1027,A,13,13,13,13,0,0,True,0.0
Q17-0800,A,20,20,20,20,0,0,True,0.0
Q17-0804,A,8,8,8,8,0,0,True,0.0
Q17-0813,A,25,25,25,25,0,0,True,0.0
Q17-0818,A,8,8,8,8,0,0,True,0.0
Q17-0819,A,9,9,9,9,0,0,True,0.0
Q17-0841,A,24,25,24,24,0,0,True,0.0
Q17-0874,B,7,7,7,7,0,0,True,0.0
Q17-0906,B,1,1,1,1,0,0,True,0.0
Q17-0908,B,20,20,20,20,0,0,True,0.0
Q18-0945,A,25,25,25,25,0,0,True,0.0
Q18-0948,C,0,0,0,0,0,0,True,0.0
Q18-0977,A,25,25,25,25,0,0,True,0.0
Q18-1006,A,0,0,0,0,0,0,True,0.0
Q18-1055,A,25,25,25,25,0,0,True,0.0
Q17-0824,A,15,16,14,14,0,1,True,0.0
Q17-0833,A,12,12,12,12,0,0,True,0.0
Q17-0842,B,3,3,3,3,0,0,True,0.0
Q17-0854,A,9,9,9,9,0,0,True,0.0
Q17-0861,B,23,23,23,23,0,0,True,0.0
Q17-0903,A,25,25,25,25,0,0,True,0.0
Q18-0913,C,1,1,1,1,0,0,True,0.0
Q18-0915,C,25,25,25,25,0,0,True,0.0
Q18-0942,A,0,0,0,0,0,0,True,0.0
Q18-0968,A,25,25,25,25,0,0,True,0.0
Q18-0992,C,0,0,0,0,0,0,True,0.0
Q18-0996,C,9,11,9,9,0,0,True,0.0
Q18-1002,A,6,6,6,6,0,0,True,0.0
Q18-1048,A,19,19,19,19,0,0,True,0.0
Q18-1076,B,24,25,24,24,0,0,True,0.0
Q17-0870,A,25,25,25,25,0,0,True,0.0
Q17-0892,A,20,21,20,20,0,0,True,0.0
Q17-0896,C,2,2,2,2,0,0,True,0.0
Q18-0917,A,7,7,7,7,0,0,True,0.0
Q18-0947,A,1,1,1,1,0,0,True,0.0
Q18-1046,A,24,25,24,24,0,0,True,0.0
Q18-1047,A,25,25,25,25,0,0,True,0.0
Q18-1061,B,25,25,25,25,0,0,True,0.0
Q18-1071,A,24,25,24,24,0,0,True,0.0
Q17-0852,A,24,25,24,24,0,0,True,0.0
Q17-0891,C,5,7,5,5,0,0,True,0.0
Q18-0944,A,2,2,2,2,0,0,True,0.0
Q18-0946,A,8,8,8,8,0,0,True,0.0
Q18-0967,C,0,0,0,0,0,0,True,0.0
Q18-0971,A,9,10,9,9,0,0,True,0.0
Q18-0978,C,0,0,0,0,0,0,True,0.0
Q18-0989,C,19,19,19,19,0,0,True,0.0
Q18-1008,C,8,8,8,8,0,0,True,0.0
Q18-1013,B,15,15,15,15,0,0,True,0.0
Q18-1018,C,21,25,21,21,0,0,True,0.0
Q18-1042,A,18,18,18,18,0,0,True,0.0
Q18-1073,A,25,25,25,25,0,0,True,0.0
Q18-1080,C,0,0,0,0,0,0,True,0.0
Q18-1112,C,3,3,3,3,0,0,True,0.0
Q17-0877,A,1,1,1,1,0,0,True,0.0
Q17-0901,A,25,25,25,25,0,0,True,0.0
Q17-0904,C,24,25,24,24,0,0,True,0.0
Q17-0905,C,25,25,25,25,0,0,True,0.0
Q18-0920,B,25,25,25,25,0,0,True,0.0
Q18-0931,B,24,25,24,24,0,0,True,0.0
Q18-0949,C,18,18,18,18,0,0,True,0.0
Q18-0955,C,7,7,7,7,0,0,True,0.0
Q18-0956,A,0,0,0,0,0,0,True,0.0
Q18-0982,A,1,1,1,1,0,0,True,0.0
Q18-0997,C,27,27,27,27,0,0,True,0.0
Q18-1022,A,3,3,3,3,0,0,True,0.0
Q18-1025,A,19,19,19,19,0,0,True,0.0
Q18-1051,A,3,6,3,3,0,0,True,0.0
Q18-1075,A,1,1,1,1,0,0,True,0.0
Q18-1078,A,4,4,4,4,0,0,True,0.0
Q18-1116,A,11,11,11,11,0,0,True,0.0
Q17-0895,C,25,25,25,25,0,0,True,0.0
Q18-0914,A,8,8,8,8,0,0,True,0.0
Q18-0919,A,4,4,4,4,0,0,True,0.0
Q18-0921,A,1,1,1,1,0,0,True,0.0
Q18-0939,B,10,10,10,10,0,0,True,0.0
Q18-0984,A,8,8,8,8,0,0,True,0.0
Q18-1004,A,6,7,6,6,0,0,True,0.0
Q18-1019,C,23,25,23,23,0,0,True,0.0
Q18-1056,A,25,25,25,25,0,0,True,0.0
Q18-1065,B,2,2,2,2,0,0,True,0.0
Q18-1077,A,4,4,4,4,0,0,True,0.0
Q18-1096,B,25,25,25,25,0,0,True,0.0
Q18-1111,C,0,0,0,0,0,0,True,0.0
Q18-1126,A,3,3,3,3,0,0,True,0.0
Q18-1130,C,22,22,22,22,0,0,True,0.0
Q19-1143,B,25,25,25,25,0,0,True,0.0
Q17-0897,C,14,14,14,14,0,0,True,0.0
Q17-0907,C,25,25,25,25,0,0,True,0.0
Q18-0912,A,1,1,1,1,0,0,True,0.0
Q18-0924,C,10,10,10,10,0,0,True,0.0
Q18-0928,B,13,13,12,12,0,1,True,0.0
Q18-0959,A,18,18,18,18,0,0,True,0.0
Q18-1009,A,1,1,1,1,0,0,True,0.0
Q18-1015,C,3,3,3,3,0,0,True,0.0
Q18-1041,A,24,25,24,24,0,0,True,0.0
Q18-1059,A,8,8,8,8,0,0,True,0.0
Q18-1064,A,25,25,25,25,0,0,True,0.0
Q18-1068,C,25,25,25,25,0,0,True,0.0
Q18-1094,A,19,19,19,19,0,0,True,0.0
Q18-1105,C,25,25,25,25,0,0,True,0.0
Q18-1124,A,5,5,5,5,0,0,True,0.0
Q19-1148,A,16,16,16,16,0,0,True,0.0
Q17-0909,C,25,25,25,25,0,0,True,0.0
Q18-0922,A,9,9,9,9,0,0,True,0.0
Q18-0934,A,7,7,7,7,0,0,True,0.0
Q18-0943,A,12,12,12,12,0,0,True,0.0
Q18-0950,A,10,13,10,10,0,0,True,0.0
Q18-0951,A,9,9,9,9,0,0,True,0.0
Q18-0975,C,0,0,0,0,0,0,True,0.0
Q18-0981,A,22,25,22,22,0,0,True,0.0
Q18-0988,A,15,15,15,15,0,0,True,0.0
Q18-1012,A,25,25,25,25,0,0,True,0.0
Q18-1016,B,25,25,25,25,0,0,True,0.0
Q18-1032,B,4,4,4,4,0,0,True,0.0
Q18-1038,A,25,25,25,25,0,0,True,0.0
Q18-1044,B,25,25,25,25,0,0,True,0.0
Q18-1049,C,10,10,10,10,0,0,True,0.0
Q18-1058,C,1,2,1,1,0,0,True,0.0
Q18-1074,C,25,25,25,25,0,0,True,0.0
Q18-1093,A,5,5,5,5,0,0,True,0.0
Q18-1103,A,0,0,0,0,0,0,True,0.0
Q18-1108,B,3,3,3,3,0,0,True,0.0
Q19-1135,A,4,4,4,4,0,0,True,0.0
Q19-1141,B,0,0,0,0,0,0,True,0.0
Q19-1155,B,13,13,13,13,0,0,True,0.0
Q18-0952,C,0,0,0,0,0,0,True,0.0
Q18-0954,C,2,2,2,2,0,0,True,0.0
Q18-0957,A,10,10,10,10,0,0,True,0.0
Q18-0986,A,3,3,3,3,0,0,True,0.0
Q18-1014,B,1,1,1,1,0,0,True,0.0
Q18-1023,C,0,0,0,0,0,0,True,0.0
Q18-1033,B,23,25,23,23,0,0,True,0.0
Q18-1034,A,1,1,1,1,0,0,True,0.0
Q18-1040,A,6,6,6,6,0,0,True,0.0
Q18-1052,A,8,10,8,8,0,0,True,0.0
Q18-1053,A,0,0,0,0,0,0,True,0.0
Q18-1060,A,5,6,5,5,0,0,True,0.0
Q18-1087,B,7,7,7,7,0,0,True,0.0
Q18-1090,A,12,12,12,12,0,0,True,0.0
Q18-1118,A,11,12,11,11,0,0,True,0.0
Q18-1125,C,0,0,0,0,0,0,True,0.0
Q19-1134,A,1,1,1,1,0,0,True,0.0
Q19-1147,A,0,0,0,0,0,0,True,0.0
Q19-1156,A,5,5,5,5,0,0,True,0.0
Q19-1179,C,16,16,16,16,0,0,True,0.0
Q19-1206,B,5,5,5,5,0,0,True,0.0
Q18-0961,A,10,10,10,10,0,0,True,0.0
Q18-0962,A,10,10,10,10,0,0,True,0.0
Q18-0964,B,2,2,2,2,0,0,True,0.0
Q18-0969,B,0,0,0,0,0,0,True,0.0
Q18-0994,B,13,14,13,13,0,0,True,0.0
Q18-1011,C,4,4,4,4,0,0,True,0.0
Q18-1028,A,6,6,6,6,0,0,True,0.0
Q18-1050,A,9,9,9,9,0,0,True,0.0
Q18-1127,B,25,25,25,25,0,0,True,0.0
Q19-1152,A,0,0,0,0,0,0,True,0.0
Q19-1167,A,3,3,3,3,0,0,True,0.0
Q19-1182,A,2,2,2,2,0,0,True,0.0
Q19-1189,B,0,0,0,0,0,0,True,0.0
Q19-1194,A,4,4,4,4,0,0,True,0.0
Q19-1212,A,7,7,7,7,0,0,True,0.0
Q18-1010,B,1,1,1,1,0,0,True,0.0
Q18-1036,B,0,0,0,0,0,0,True,0.0
Q18-1045,A,0,0,0,0,0,0,True,0.0
Q18-1067,A,13,13,13,13,0,0,True,0.0
Q18-1070,B,3,3,3,3,0,0,True,0.0
Q18-1086,B,16,16,16,16,0,0,True,0.0
Q18-1100,A,0,0,0,0,0,0,True,0.0
Q18-1107,A,6,8,6,6,0,0,True,0.0
Q18-1123,C,0,0,0,0,0,0,True,0.0
Q19-1138,C,7,7,7,7,0,0,True,0.0
Q19-1144,A,0,0,0,0,0,0,True,0.0
Q19-1159,A,3,3,3,3,0,0,True,0.0
Q19-1180,C,9,9,9,9,0,0,True,0.0
Q19-1203,C,24,24,24,24,0,0,True,0.0
Q19-1207,C,0,0,0,0,0,0,True,0.0
Q19-1208,C,4,4,4,4,0,0,True,0.0
Q19-1211,C,2,2,2,2,0,0,True,0.0
Q19-1222,C,0,0,0,0,0,0,True,0.0
Q19-1236,A,2,2,2,2,0,0,True,0.0
Q18-0991,C,25,25,25,25,0,0,True,0.0
Q18-0998,A,0,0,0,0,0,0,True,0.0
Q18-1057,C,2,2,2,2,0,0,True,0.0
Q19-1150,A,0,0,0,0,0,0,True,0.0
Q19-1153,B,10,11,10,10,0,0,True,0.0
Q19-1163,A,3,3,3,3,0,0,True,0.0
Q19-1164,A,0,0,0,0,0,0,True,0.0
Q19-1184,A,0,0,0,0,0,0,True,0.0
Q19-1186,A,3,3,3,3,0,0,True,0.0
Q19-1201,A,8,8,8,8,0,0,True,0.0
Q18-1005,B,17,17,17,17,0,0,True,0.0
Q18-1026,A,7,7,7,7,0,0,True,0.0
Q18-1082,B,28,28,28,28,0,0,True,0.0
Q18-1095,C,19,19,19,19,0,0,True,0.0
Q18-1097,C,0,0,0,0,0,0,True,0.0
Q18-1104,A,5,5,5,5,0,0,True,0.0
Q18-1114,C,0,0,0,0,0,0,True,0.0
Q18-1119,C,23,25,23,23,0,0,True,0.0
Q19-1161,C,12,12,12,12,0,0,True,0.0
Q19-1170,B,7,7,7,7,0,0,True,0.0
Q19-1191,A,0,0,0,0,0,0,True,0.0
Q19-1209,A,10,11,10,10,0,0,True,0.0
Q19-1227,B,25,25,25,25,0,0,True,0.0
Q19-1231,C,0,0,0,0,0,0,True,0.0
Q19-1235,C,0,0,0,0,0,0,True,0.0
Q19-1244,C,3,3,3,3,0,0,True,0.0
Q19-1250,A,18,18,18,18,0,0,True,0.0
Q19-1259,A,3,3,3,3,0,0,True,0.0
Q18-1024,C,3,3,3,3,0,0,True,0.0
Q18-1029,A,0,0,0,0,0,0,True,0.0
Q18-1031,A,5,5,5,5,0,0,True,0.0
Q18-1035,A,13,13,13,13,0,0,True,0.0
Q18-1043,B,6,6,5,5,0,1,True,0.0
Q18-1063,A,20,20,20,20,0,0,True,0.0
Q18-1066,C,10,10,10,10,0,0,True,0.0
Q18-1079,C,1,1,1,1,0,0,True,0.0
Q18-1084,C,6,6,6,6,0,0,True,0.0
Q19-1133,A,0,0,0,0,0,0,True,0.0
Q19-1162,B,1,1,1,1,0,0,True,0.0
Q19-1169,B,2,2,2,2,0,0,True,0.0
Q19-1177,B,1,1,1,1,0,0,True,0.0
Q19-1200,A,4,4,4,4,0,0,True,0.0
Q19-1248,C,3,3,3,3,0,0,True,0.0
Q19-1272,B,5,5,5,5,0,0,True,0.0
Q19-1304,A,1,1,1,1,0,0,True,0.0
Q18-1030,A,2,2,2,2,0,0,True,0.0
Q18-1039,A,25,25,25,25,0,0,True,0.0
Q18-1117,C,0,0,0,0,0,0,True,0.0
Q18-1122,A,19,19,19,19,0,0,True,0.0
Q19-1136,C,0,0,0,0,0,0,True,0.0
Q19-1149,B,0,0,0,0,0,0,True,0.0
Q19-1157,A,1,1,1,1,0,0,True,0.0
Q19-1165,A,6,6,6,6,0,0,True,0.0
Q19-1166,C,2,2,2,2,0,0,True,0.0
